Name,Team,Position.X,Position.Y,Position.Z,ActiveWeapon,HP,Armour,Velocity.X,Velocity.Y,Velocity.Z,IsDucking,HasHelmet,HasDefuseKit,ViewDirectionX,ViewDirectionY,Map = de_inferno
ALEX* ;x,Terrorist,-1655.52,378.79,-63.96875,Deagle,100,100,0,0,0,False,True,False,41.13281,30.23438
ALEX* ;x,Terrorist,-1408.054,187.7554,-59.98119,Knife,100,100,243.0463,58.55349,0,False,True,False,17.22656,24.60938
ALEX* ;x,Terrorist,-1392.901,191.5694,-56.19316,Knife,100,100,242.0234,62.6473,0,False,True,False,16.875,22.85156
ALEX* ;x,Terrorist,-1379.686,195.0727,-52.88933,Knife,100,100,241.3963,65.02163,0,False,True,False,16.875,22.85156
ALEX* ;x,Terrorist,-1362.738,199.7358,-48.6523,Knife,100,100,240.787,67.24305,0,False,True,False,16.875,22.85156
ALEX* ;x,Terrorist,-1347.703,203.9904,-47.96875,Knife,100,100,240.388,68.65586,0,False,True,False,16.875,22.85156
ALEX* ;x,Terrorist,-1334.79,207.7061,-47.96875,Smoke,100,100,235.3687,68.01907,0,False,True,False,16.17188,22.85156
ALEX* ;x,Terrorist,-1318.229,212.4512,-47.96875,Smoke,100,100,235.5395,67.42497,0,False,True,False,16.875,23.20313
ALEX* ;x,Terrorist,-1303.56,216.8392,-47.96875,Smoke,100,100,233.4903,74.21111,0,False,True,False,26.01563,23.20313
ALEX* ;x,Terrorist,-1298.54,221.3812,-47.96875,Smoke,100,100,8.606394,91.4075,0,False,True,False,36.5625,21.79688
ALEX* ;x,Terrorist,-1298.244,229.8782,-47.96875,Smoke,100,100,0,144.8024,0,False,True,False,51.67969,18.63281
ALEX* ;x,Terrorist,-1298.244,238.8324,-47.96875,Smoke,100,100,0,176.3435,0,False,True,False,61.17188,16.52344
ALEX* ;x,Terrorist,-1298.067,250.7504,-47.96875,Smoke,100,100,11.02921,200.5123,0,False,True,False,70.3125,15.11719
ALEX* ;x,Terrorist,-1296.47,265.7309,-47.96875,Smoke,100,100,29.40301,222.4449,0,False,True,False,77.69531,14.0625
ALEX* ;x,Terrorist,-1294.462,279.9294,-47.96875,Deagle,100,100,32.81032,227.6477,0,False,True,False,81.5625,13.71094
ALEX* ;x,Terrorist,-1292.679,292.3806,-49.35382,Deagle,100,100,32.32019,227.7178,0,False,True,False,82.61719,13.35938
ALEX* ;x,Terrorist,-1290.439,308.3964,-55.96875,Deagle,100,100,31.54736,227.8262,0,False,True,False,82.61719,13.00781
ALEX* ;x,Terrorist,-1288.482,322.6376,-55.96875,Deagle,100,100,31.1829,227.8763,0,False,True,False,82.26563,13.00781
ALEX* ;x,Terrorist,-1286.768,335.0984,-55.96875,Deagle,100,100,31.64773,227.8123,0,False,True,False,81.21094,12.65625
ALEX* ;x,Terrorist,-1284.412,351.0977,-55.96875,Deagle,100,100,35.79452,227.1976,0,False,True,False,76.64063,12.30469
ALEX* ;x,Terrorist,-1282.215,363.4817,-55.96875,Deagle,100,100,44.17346,225.7182,0,False,True,False,70.66406,11.95313
ALEX* ;x,Terrorist,-1278.47,379.2097,-55.96875,Deagle,100,100,61.33109,221.6721,0,False,True,False,62.22656,11.60156
ALEX* ;x,Terrorist,-1274.01,392.8711,-55.96875,Deagle,100,100,79.23988,215.9191,0,False,True,False,56.60156,11.25
ALEX* ;x,Terrorist,-1268.437,406.1172,-55.96875,Deagle,100,100,96.70721,208.6809,0,False,True,False,52.38281,10.89844
ALEX* ;x,Terrorist,-1261.835,418.8829,-55.96875,Deagle,100,100,112.1692,200.7936,0,False,True,False,49.57031,10.89844
ALEX* ;x,Terrorist,-1254.357,431.1567,-55.96875,Deagle,100,100,125.1738,192.9547,0,False,True,False,47.10937,10.89844
ALEX* ;x,Terrorist,-1247.192,441.4931,-55.96875,Deagle,100,100,135.2928,185.9996,0,False,True,False,44.29688,10.54688
ALEX* ;x,Terrorist,-1237.162,454.1739,-55.96875,Deagle,100,100,148.7648,175.4111,0,False,True,False,38.32031,10.19531
ALEX* ;x,Terrorist,-1227.396,464.7168,-55.96875,Deagle,100,100,162.3362,162.9324,0,False,True,False,30.9375,9.84375
ALEX* ;x,Terrorist,-1217.796,473.433,-55.96875,Knife,100,100,185.1445,155.8636,0,False,True,False,24.60938,9.492188
ALEX* ;x,Terrorist,-1203.775,483.7563,-55.96875,Knife,100,100,208.772,137.5292,0,False,True,False,16.52344,9.140625
ALEX* ;x,Terrorist,-1190.348,491.5024,-55.96875,HE,100,100,217.6274,112.5315,0,False,True,False,10.89844,8.789063
ALEX* ;x,Terrorist,-1178.156,497.0487,-55.96875,HE,100,100,226.5699,93.22594,0,False,True,False,7.382813,8.4375
ALEX* ;x,Terrorist,-1161.891,502.7014,-55.96875,HE,100,100,234.6478,70.46577,0,False,True,False,3.515625,8.085938
ALEX* ;x,Terrorist,-1148.92,506.0494,-55.96875,Flash,100,100,238.8598,54.50669,0,False,True,False,1.40625,7.734375
ALEX* ;x,Terrorist,-1133.872,508.8692,-54.90123,Flash,100,100,242.0482,37.91686,0,False,True,False,358.2422,7.382813
ALEX* ;x,Terrorist,-1116.753,510.7351,-46.34142,Smoke,100,100,244.4491,16.42088,0,False,True,False,349.4531,7.03125
ALEX* ;x,Terrorist,-1101.448,510.8581,-39.96875,Smoke,100,100,244.7891,-10.16436,0,False,True,False,338.5547,6.328125
ALEX* ;x,Terrorist,-1088.128,509.4818,-39.96875,Smoke,100,100,242.2719,-36.46021,0,False,True,False,331.875,5.273438
ALEX* ;x,Terrorist,-1071.317,505.7614,-39.96875,Smoke,100,100,236.4237,-64.25601,0,False,True,False,331.875,4.921875
ALEX* ;x,Terrorist,-1056.682,501.2619,-39.96875,Smoke,100,100,232.9424,-75.91348,0,False,True,False,337.8516,5.273438
ALEX* ;x,Terrorist,-1043.806,498.1367,-39.96875,Smoke,100,100,237.2436,-36.10234,0,False,True,False,345.5859,5.976563
ALEX* ;x,Terrorist,-1027.151,497.9666,-39.96875,Smoke,100,100,235.0647,23.69342,0,False,True,False,355.7813,6.679688
ALEX* ;x,Terrorist,-1014.165,499.7571,-39.96875,Smoke,100,100,242.4041,31.187,0,False,True,False,3.867188,7.03125
ALEX* ;x,Terrorist,-997.0855,501.998,-39.96875,Smoke,100,100,242.5371,34.65174,0,False,True,False,14.0625,7.03125
ALEX* ;x,Terrorist,-982.0048,504.6372,-39.96875,Smoke,100,100,239.9642,49.41856,0,False,True,False,23.90625,6.679688
ALEX* ;x,Terrorist,-968.9999,507.8501,-39.96875,Smoke,100,100,236.0971,65.44592,0,False,True,False,26.71875,6.679688
ALEX* ;x,Terrorist,-952.5876,513.0748,-39.96875,Smoke,100,100,231.4057,80.47623,0,False,True,False,26.71875,6.679688
ALEX* ;x,Terrorist,-940.0278,517.7385,-31.96875,Smoke,100,100,228.466,88.47759,0,False,True,False,26.71875,6.679688
ALEX* ;x,Terrorist,-925.8407,523.4992,-31.96875,Smoke,100,100,225.9648,94.68315,0,False,True,False,26.71875,6.679688
ALEX* ;x,Terrorist,-910.0432,530.3679,-31.96875,Smoke,100,100,223.5457,100.2612,0,False,True,False,28.47656,6.679688
ALEX* ;x,Terrorist,-896.1984,536.9074,-31.96875,Smoke,100,100,219.609,108.6134,0,False,True,False,33.39844,5.976563
ALEX* ;x,Terrorist,-884.3357,543.1339,-31.96875,Smoke,100,100,214.7619,117.9081,0,False,True,False,36.91406,5.273438
ALEX* ;x,Terrorist,-868.8021,550.4752,-31.96875,Smoke,100,100,229.2769,86.35452,0,False,True,False,41.83594,4.570313
ALEX* ;x,Terrorist,-856.0109,554.4477,-31.96875,Smoke,100,100,236.4692,64.08852,0,False,True,False,47.10937,4.921875
ALEX* ;x,Terrorist,-841.121,558.016,-31.96875,Smoke,100,100,238.9936,53.91705,0,False,True,False,55.19531,5.273438
ALEX* ;x,Terrorist,-824.3293,561.861,-31.96875,Smoke,100,100,238.2317,57.18959,0,False,True,False,63.98437,5.976563
ALEX* ;x,Terrorist,-811.369,565.2567,-31.96875,Smoke,100,100,236.0735,65.53075,0,False,True,False,66.09375,5.976563
ALEX* ;x,Terrorist,-796.6863,569.6017,-27.96875,Smoke,100,100,234.1102,72.23175,0,False,True,False,66.09375,5.976563
ALEX* ;x,Terrorist,-780.292,574.89,-31.96875,Smoke,100,100,232.4881,77.29355,0,False,True,False,66.09375,5.976563
ALEX* ;x,Terrorist,-765.7963,579.8242,-31.96875,Smoke,100,100,231.6623,79.73438,0,False,True,False,64.6875,6.679688
ALEX* ;x,Terrorist,-753.1387,584.2177,-31.96875,Smoke,100,100,231.2123,81.03016,0,False,True,False,66.09375,6.679688
ALEX* ;x,Terrorist,-737.9048,591.3875,-31.96875,Smoke,100,100,199.0388,125.8903,0,False,True,False,72.77344,6.679688
ALEX* ;x,Terrorist,-729.6296,599.1948,-31.96875,Smoke,100,100,117.8149,153.8634,0,False,True,False,77.69531,6.679688
ALEX* ;x,Terrorist,-723.726,609.8763,-31.96875,Smoke,100,100,87.68867,184.9558,0,False,True,False,80.85938,7.03125
ALEX* ;x,Terrorist,-716.3034,622.9839,-31.96875,Smoke,100,100,123.0034,184.9256,0,False,True,False,84.02344,7.382813
ALEX* ;x,Terrorist,-708.8613,633.0991,-31.96875,Smoke,100,100,142.8538,186.9078,0,False,True,False,85.78125,7.382813
ALEX* ;x,Terrorist,-703.128,645.0604,-31.96875,Smoke,100,100,55.75398,194.4424,0,False,True,False,86.13281,7.382813
ALEX* ;x,Terrorist,-701.9625,659.0255,-31.96875,Smoke,100,100,-0.6345952,205.3087,0,False,True,False,86.83594,8.085938
ALEX* ;x,Terrorist,-701.8814,670.8636,-31.96875,Smoke,100,100,2.879787,224.127,0,False,True,False,87.1875,9.140625
ALEX* ;x,Terrorist,-701.5577,687.3563,-31.96875,Smoke,100,100,5.758111,242.0044,0,False,True,False,87.53906,9.84375
ALEX* ;x,Terrorist,-701.1613,702.6536,-23.01974,Smoke,100,100,6.443239,244.9153,273.8684,False,True,False,88.59375,5.625
ALEX* ;x,Terrorist,-700.8088,716.0474,-9.238848,Smoke,100,100,6.443239,244.9153,230.1184,False,True,False,91.05469,349.8047
ALEX* ;x,Terrorist,-700.3557,733.2679,4.963804,Deagle,100,100,6.443239,244.9153,173.8684,False,True,False,92.10938,334.3359
ALEX* ;x,Terrorist,-699.9528,748.575,14.26807,Deagle,100,100,6.443239,244.9153,123.8684,False,True,False,92.10938,333.2813
ALEX* ;x,Terrorist,-699.6003,761.9688,19.84582,Deagle,100,100,6.443239,244.9153,80.11838,False,True,False,90.70313,334.3359
ALEX* ;x,Terrorist,-699.2238,778.5934,23.50159,Flash,100,100,2.50687,219.4301,23.86838,False,True,False,75.9375,336.7969
ALEX* ;x,Terrorist,-700.2025,790.3196,23.43085,Flash,100,100,-51.77457,143.0765,-26.13162,False,True,False,45.70313,338.9063
ALEX* ;x,Terrorist,-705.7753,795.6118,20.80548,Flash,100,100,-122.2563,50.32244,-69.88162,False,True,False,7.734375,341.7188
ALEX* ;x,Terrorist,-714.5653,795.6783,13.91437,Flash,100,100,-125.6817,-3.341606,-126.1316,False,True,False,317.8125,344.1797
ALEX* ;x,Terrorist,-722.3466,795.3057,4.46863,Flash,100,100,-116.2466,-24.283,-176.1316,False,True,False,294.2578,342.4219
ALEX* ;x,Terrorist,-726.963,791.2603,-6.359867,Flash,100,100,-40.9566,-102.0694,-219.8816,False,True,False,283.7109,341.3672
ALEX* ;x,Terrorist,-729.1976,783.6819,-23.79783,Flash,100,100,-31.77818,-107.785,-276.1316,False,True,False,282.6563,341.3672
ALEX* ;x,Terrorist,-730.164,777.6608,-31.96875,Flash,100,100,6.981897,-114.1541,0,False,True,False,282.6563,341.3672
ALEX* ;x,Terrorist,-727.4577,770.1532,-31.96875,Flash,100,100,68.79588,-124.3114,0,False,True,False,282.6563,341.3672
ALEX* ;x,Terrorist,-720.5556,761.0733,-31.96875,Flash,100,100,119.0989,-132.5773,0,False,True,False,282.6563,341.3672
ALEX* ;x,Terrorist,-713.0769,753.8568,-31.96875,Flash,100,100,150.5991,-121.4382,0,False,True,False,282.6563,341.3672
ALEX* ;x,Terrorist,-702.4243,748.0514,-31.96875,Flash,100,100,184.3751,-72.85464,0,False,True,False,282.6563,342.0703
ALEX* ;x,Terrorist,-688.3181,744.4849,-31.96875,Flash,100,100,212.3653,-35.78081,0,False,True,False,279.4922,343.4766
ALEX* ;x,Terrorist,-676.1661,743.1025,-31.96875,Flash,100,100,229.0376,-18.69928,0,False,True,False,275.9766,344.5313
ALEX* ;x,Terrorist,-659.7838,743.0834,-31.96875,Flash,100,100,229.3626,26.1259,0,False,True,False,271.4063,345.2344
ALEX* ;x,Terrorist,-645.712,746.4183,-31.96875,Flash,100,100,222.5864,72.07448,0,False,True,False,268.5938,345.5859
ALEX* ;x,Terrorist,-633.645,751.2983,-31.96875,Flash,100,100,219.3734,100.9528,0,False,True,False,267.8906,345.5859
ALEX* ;x,Terrorist,-618.4996,759.431,-31.96875,Flash,100,100,210.6954,125.0298,0,False,True,False,267.8906,345.9375
ALEX* ;x,Terrorist,-606.4169,768.0634,-31.96875,Flash,100,100,171.0378,138.72,0,False,True,False,267.1875,346.6406
ALEX* ;x,Terrorist,-598.3659,774.5931,-31.96875,Flash,100,100,130.8873,106.1559,0,False,True,False,266.4844,347.6953
ALEX* ;x,Terrorist,-591.1663,780.8181,-31.96875,Flash,100,100,94.96468,74.88995,0,False,True,False,264.7266,349.1016
ALEX* ;x,Terrorist,-583.3999,784.4855,-31.96875,Flash,100,100,144.769,46.74138,0,False,True,False,262.2656,350.1563
ALEX* ;x,Terrorist,-574.438,786.3311,-31.96875,Flash,100,100,176.8208,23.98345,0,False,True,False,257.6953,352.2656
ALEX* ;x,Terrorist,-563.2131,784.8268,-31.96875,Flash,100,100,127.5534,-57.00006,0,False,True,False,248.2031,356.1328
ALEX* ;x,Terrorist,-558.9888,780.7504,-31.96875,Flash,100,100,23.63416,-67.10026,0,False,True,False,239.4141,358.9453
ALEX* ;x,Terrorist,-560.0059,777.1863,-31.96875,Flash,100,100,-47.58855,-63.2962,0,False,True,False,234.8437,0.3515625
ALEX* ;x,Terrorist,-564.5921,774.7751,-31.96875,Flash,100,100,-60.70731,-25.39835,0,False,True,False,234.8437,0.703125
ALEX* ;x,Terrorist,-569.3475,771.167,-31.96875,Flash,100,100,-86.98537,-80.66891,0,False,True,False,235.8984,1.757813
ALEX* ;x,Terrorist,-574.6471,765.5569,-31.96875,Flash,100,100,-103.5857,-117.6934,0,False,True,False,236.9531,4.21875
ALEX* ;x,Terrorist,-582.5546,755.8248,-31.96875,Flash,100,100,-118.8056,-153.1731,0,False,True,False,236.9531,10.54688
ALEX* ;x,Terrorist,-590.3643,745.4324,-31.96875,Flash,100,100,-129.6486,-175.2196,0,False,True,False,234.8437,18.63281
ALEX* ;x,Terrorist,-597.6303,735.6465,-31.96875,Flash,100,100,-127.2277,-170.6405,0,False,True,False,229.2188,26.71875
ALEX* ;x,Terrorist,-605.0558,725.6871,-31.96875,Flash,100,100,-90.19618,-120.9731,0,False,True,False,220.0781,35.50781
ALEX* ;x,Terrorist,-609.3015,719.9927,-31.96875,Flash,100,100,-69.02293,-92.57506,0,False,True,False,216.9141,39.375
ALEX* ;x,Terrorist,-611.984,715.8302,-31.96875,Flash,100,100,-10.41783,-37.20351,0,False,True,False,216.9141,39.72656
ALEX* ;x,Terrorist,-610.188,715.9551,-31.96875,Deagle,100,100,48.17442,25.06269,0,False,True,False,217.2656,39.02344
ALEX* ;x,Terrorist,-606.368,718.3576,-31.96875,Deagle,100,100,85.3373,57.45663,0,False,True,False,218.6719,36.5625
ALEX* ;x,Terrorist,-599.7375,723.1084,-31.96875,Flash,100,100,120.9187,89.47357,0,False,True,False,219.375,34.45313
ALEX* ;x,Terrorist,-590.0485,730.5071,-31.96875,Flash,100,100,149.8018,116.4927,0,False,True,False,219.7266,32.34375
ALEX* ;x,Terrorist,-581.3226,737.3816,-31.96875,Flash,100,100,166.2251,132.0508,0,False,True,False,219.7266,29.17969
ALEX* ;x,Terrorist,-569.008,747.2876,-31.96875,Flash,100,100,181.4412,147.2512,0,False,True,False,220.0781,24.96094
ALEX* ;x,Terrorist,-558.811,755.6205,-31.96875,Flash,100,100,189.3841,155.4305,0,False,True,False,220.0781,22.85156
ALEX* ;x,Terrorist,-546.9722,765.3157,-31.96875,Flash,100,100,192.2731,149.8231,0,False,True,False,221.4844,20.03906
ALEX* ;x,Terrorist,-532.353,774.1279,-31.96875,Flash,100,100,217.912,111.9793,0,False,True,False,238.3594,14.41406
ALEX* ;x,Terrorist,-518.2712,779.5905,-31.96875,Flash,100,100,232.4794,71.34107,0,False,True,False,270.7031,7.734375
ALEX* ;x,Terrorist,-505.4183,783.3619,-31.96875,Flash,100,100,234.3162,71.56053,0,False,True,False,297.4219,4.570313
ALEX* ;x,Terrorist,-489.3305,789.486,-31.96875,Flash,100,100,225.1217,96.67066,0,False,True,False,320.9766,1.757813
ALEX* ;x,Terrorist,-475.0339,794.7956,-31.96875,Flash,100,100,230.7739,67.99219,0,False,True,False,329.0625,0
ALEX* ;x,Terrorist,-462.292,796.897,-31.96875,Flash,100,100,234.5904,18.27789,0,False,True,False,330.1172,359.6484
ALEX* ;x,Terrorist,-445.868,796.0601,-31.96875,Flash,100,100,222.5944,-41.71666,0,False,True,False,330.4688,0
ALEX* ;x,Terrorist,-434.7628,792.0123,-31.96875,Flash,100,100,190.4202,-95.93132,0,False,True,False,334.3359,0.3515625
ALEX* ;x,Terrorist,-424.5974,784.3653,-31.96875,Flash,100,100,131.1816,-140.9098,0,False,True,False,339.9609,0
ALEX* ;x,Terrorist,-417.9847,772.8902,-31.96875,Flash,100,100,68.66687,-179.4295,0,False,True,False,344.8828,358.2422
ALEX* ;x,Terrorist,-415.7163,769.9859,-31.89687,Flash,100,100,8.182607,38.45404,0,False,True,False,348.3984,356.4844
ALEX* ;x,Terrorist,-416.5351,773.4408,-31.96875,Flash,100,100,-30.61511,81.7268,0,False,True,False,348.3984,356.4844
ALEX* ;x,Terrorist,-420.6988,780.1678,-31.96875,Flash,100,100,-87.1276,83.13849,0,False,True,False,348.3984,356.4844
ALEX* ;x,Terrorist,-426.6183,782.8843,-31.96875,Flash,100,100,-122.72,26.72861,0,False,True,False,348.3984,356.4844
ALEX* ;x,Terrorist,-435.4107,782.7759,-31.96875,Flash,100,100,-153.2869,-21.71635,0,False,True,False,348.3984,356.4844
ALEX* ;x,Terrorist,-447.0527,779.5239,-31.96875,Flash,100,100,-164.8368,-70.1764,0,False,True,False,348.3984,356.4844
ALEX* ;x,Terrorist,-455.2408,774.0864,-31.96875,Flash,100,100,-139.0552,-119.5442,0,False,True,False,349.8047,356.1328
ALEX* ;x,Terrorist,-463.8651,763.7328,-31.96875,Flash,100,100,-109.893,-167.1513,0,False,True,False,354.0234,354.0234
ALEX* ;x,Terrorist,-469.8859,752.1464,-31.96875,Flash,100,100,-86.18674,-198.2262,0,False,True,False,357.1875,351.5625
ALEX* ;x,Terrorist,-473.737,741.8315,-31.96875,Flash,100,100,-45.66447,-169.3107,0,False,True,False,359.2969,348.3984
ALEX* ;x,Terrorist,-473.6545,733.5201,-31.96875,Flash,100,100,30.07198,-71.48578,0,False,True,False,1.757813,343.4766
ALEX* ;x,Terrorist,-470.1459,731.6201,-31.96875,Flash,100,100,78.61348,-11.76663,0,False,True,False,1.054688,340.6641
ALEX* ;x,Terrorist,-464.7405,729.9178,-31.96875,Flash,100,100,110.5016,-49.89059,0,False,True,False,0.3515625,337.5
ALEX* ;x,Terrorist,-456.5288,727.0225,-31.96875,Flash,100,100,102.9571,-35.1357,0,False,True,False,2.8125,330.4688
ALEX* ;x,Terrorist,-451.09,725.1664,-31.96875,Flash,100,100,75.83366,-25.87941,0,False,True,False,4.570313,323.0859
ALEX* ;x,Terrorist,-446.0895,724.5563,-31.96875,Flash,100,100,104.2479,10.24889,0,False,True,False,4.570313,318.1641
ALEX* ;x,Terrorist,-436.6006,725.4237,-31.96875,Flash,100,100,156.8454,13.78248,0,False,True,False,4.570313,316.0547
ALEX* ;x,Terrorist,-433.0313,725.9966,-31.96875,Flash,100,100,0,3.351577,0,False,True,False,2.8125,316.0547
ALEX* ;x,Terrorist,-433.0313,725.9954,-31.96875,Deagle,100,100,0,-0.196158,0,False,True,False,358.9453,317.4609
ALEX* ;x,Terrorist,-433.0313,725.9881,-31.96875,Deagle,100,100,0,0,0,False,True,False,343.8281,321.3281
ALEX* ;x,Terrorist,-433.0313,725.9881,-31.96875,Deagle,100,100,0,0,0,False,True,False,315.7031,327.3047
ALEX* ;x,Terrorist,-433.0313,726.6775,-31.96875,Deagle,100,100,0,14.71358,0,False,True,False,282.3047,333.9844
ALEX* ;x,Terrorist,-433.0313,727.5452,-31.96875,Deagle,100,100,0,15.70618,0,False,True,False,241.875,343.8281
ALEX* ;x,Terrorist,-433.0039,729.0895,-31.96875,Deagle,100,100,0.8715782,48.07634,0,False,True,False,221.1328,348.3984
ALEX* ;x,Terrorist,-433.0039,734.0596,-31.96875,Deagle,100,100,0,102.4199,0,False,True,False,208.4766,351.5625
ALEX* ;x,Terrorist,-433.0039,743.0554,-31.96875,Deagle,100,100,0,145.7975,0,False,True,False,203.2031,354.0234
ALEX* ;x,Terrorist,-433.0039,751.7733,-31.96875,Deagle,100,100,0,164.6658,0,False,True,False,203.2031,354.7266
ALEX* ;x,Terrorist,-433.0039,761.4421,-31.96875,Deagle,100,100,0,141.763,0,False,True,False,203.9063,355.0781
ALEX* ;x,Terrorist,-433.0039,768.5731,-31.96875,Deagle,100,100,0,72.93562,0,False,True,False,204.9609,355.7813
ALEX* ;x,Terrorist,-431.0945,771.5344,-31.96875,Deagle,100,100,58.70535,30.95663,0,False,True,False,213.3984,358.9453
ALEX* ;x,Terrorist,-426.1142,771.1926,-31.96875,Knife,100,100,99.63895,-26.33198,0,False,True,False,243.2813,5.273438
ALEX* ;x,Terrorist,-418.1076,769.478,-31.96875,Knife,100,100,148.2347,-18.43116,0,False,True,False,288.9844,11.25
ALEX* ;x,Terrorist,-409.237,769.7234,-30.27702,Knife,100,100,172.552,17.26664,0,False,True,False,321.3281,12.65625
ALEX* ;x,Terrorist,-395.8683,771.8047,-26.93485,Knife,100,100,200.8459,43.25165,0,False,True,False,344.1797,11.25
ALEX* ;x,Terrorist,-382.8863,775.6157,-23.68936,Knife,100,100,211.9135,74.36158,0,False,True,False,350.5078,9.84375
ALEX* ;x,Terrorist,-371.1064,780.4109,-20.74438,Knife,100,100,217.7732,96.85338,0,False,True,False,350.8594,9.84375
ALEX* ;x,Terrorist,-355.1761,786.4717,-16.7618,Knife,100,100,235.4307,68.30244,0,False,True,False,352.2656,9.84375
ALEX* ;x,Terrorist,-341.9119,789.3968,-13.44575,Knife,100,100,246.2437,43.17437,0,False,True,False,352.6172,9.140625
ALEX* ;x,Terrorist,-326.4056,791.279,-9.569176,Knife,100,100,249.1137,21.03212,0,False,True,False,352.6172,9.140625
ALEX* ;x,Terrorist,-308.9341,792.9463,-5.201316,Knife,100,100,246.4012,41.32821,0,False,True,False,352.6172,9.140625
ALEX* ;x,Terrorist,-293.8109,796.8232,-1.420502,Knife,100,100,238.0823,76.26804,0,False,True,False,352.6172,9.140625
ALEX* ;x,Terrorist,-281.043,801.6994,1.771461,Knife,100,100,230.0553,97.84976,0,False,True,False,352.9688,9.140625
ALEX* ;x,Terrorist,-265.2475,809.4,5.720337,Knife,100,100,220.4812,117.8475,0,False,True,False,354.0234,8.4375
ALEX* ;x,Terrorist,-251.3213,816.4166,9.201889,Knife,100,100,230.2418,96.63874,0,False,True,False,354.375,7.734375
ALEX* ;x,Terrorist,-238.3822,820.816,16.07631,Knife,100,100,238.7244,74.2339,286.3684,False,True,False,354.375,7.734375
ALEX* ;x,Terrorist,-221.5969,826.0356,34.23403,Knife,100,100,238.7244,74.2339,230.1184,False,True,False,354.375,7.734375
ALEX* ;x,Terrorist,-208.5416,830.0953,45.62233,Deagle,100,100,238.7244,74.2339,186.3684,False,True,False,354.375,7.734375
ALEX* ;x,Terrorist,-193.6214,834.735,55.70784,Deagle,100,100,238.7244,74.2339,136.3684,False,True,False,354.375,7.382813
ALEX* ;x,Terrorist,-176.836,839.9546,63.31869,Deagle,100,100,238.7244,74.2339,80.11838,False,True,False,354.375,7.382813
ALEX* ;x,Terrorist,-161.9157,844.5942,66.76357,Deagle,100,100,238.7244,74.2339,30.11838,False,True,False,354.375,7.382813
ALEX* ;x,Terrorist,-148.8605,848.6539,67.21437,Deagle,100,100,238.7244,74.2339,-13.63162,False,True,False,354.375,7.382813
ALEX* ;x,Terrorist,-132.0752,853.8735,64.27834,Deagle,100,100,238.7244,74.2339,-69.88162,False,True,False,354.0234,6.679688
ALEX* ;x,Terrorist,-119.0199,857.9332,59.26039,Deagle,100,100,238.7244,74.2339,-113.6316,False,True,False,352.9688,6.328125
ALEX* ;x,Terrorist,-102.2346,863.1528,49.29311,Deagle,100,100,238.7244,74.2339,-169.8816,False,True,False,352.9688,6.328125
ALEX* ;x,Terrorist,-89.8585,866.2118,49.5676,Deagle,100,100,199.6894,32.90476,0,False,True,False,343.4766,5.976563
ALEX* ;x,Terrorist,-76.90179,866.9871,52.80677,Deagle,100,100,211.9237,-3.722072,0,False,True,False,333.2813,5.273438
ALEX* ;x,Terrorist,-63.44004,865.5263,56.17221,Deagle,100,100,217.4055,-37.8959,0,False,True,False,328.7109,2.460938
ALEX* ;x,Terrorist,-51.46001,862.6428,59.16722,Knife,100,100,221.0262,-63.63646,0,False,True,False,327.3047,0
ALEX* ;x,Terrorist,-37.39601,857.7786,62.68322,Knife,100,100,228.1963,-87.18697,0,False,True,False,330.1172,0.703125
ALEX* ;x,Terrorist,-21.11375,851.3063,64.03125,Knife,100,100,232.9698,-90.69204,0,False,True,False,346.2891,3.867188
ALEX* ;x,Terrorist,-6.27027,846.4592,64.06901,Knife,100,100,241.9961,-62.75245,0,False,True,False,14.41406,5.976563
ALEX* ;x,Terrorist,7.062276,843.4392,65.03732,Knife,100,100,244.579,-51.7794,0,False,True,False,45.35156,5.625
ALEX* ;x,Terrorist,24.14032,839.2906,66.85706,Knife,100,100,242.0573,-62.51607,0,False,True,False,78.75,0.703125
ALEX* ;x,Terrorist,39.37872,835.8477,68.4613,Knife,100,100,245.2848,-48.32583,0,False,True,False,88.59375,358.5938
ALEX* ;x,Terrorist,52.57705,832.6633,69.37601,Knife,100,100,230.2913,-76.8112,0,False,True,False,88.59375,358.5938
ALEX* ;x,Terrorist,65.928,824.6965,70.16965,Knife,100,100,161.0719,-139.3198,0,False,True,False,88.59375,358.5938
ALEX* ;x,Terrorist,74.07234,814.6237,70.54984,Knife,100,100,96.83278,-171.5665,0,False,True,False,88.59375,358.5938
ALEX* ;x,Terrorist,76.97991,805.0632,70.42513,Knife,100,100,22.188,-175.8315,0,False,True,False,81.5625,0
ALEX* ;x,Terrorist,75.27507,793.938,70.12706,Knife,100,100,-55.97604,-121.4598,0,False,True,False,47.10937,9.140625
ALEX* ;x,Terrorist,70.93289,789.9327,69.90767,Knife,100,100,-71.52265,-20.35672,0,False,True,False,9.140625,18.63281
ALEX* ;x,Terrorist,67.96741,790.9833,69.84158,Knife,100,100,-27.7453,39.09351,0,False,True,False,349.8047,22.5
ALEX* ;x,Terrorist,69.62186,792.0278,69.90186,Knife,100,100,56.55525,-2.257348,0,False,True,False,341.7188,25.3125
ALEX* ;x,Terrorist,75.21507,790.9923,70.05991,Knife,100,100,113.2987,-26.84617,0,False,True,False,340.6641,26.36719
ALEX* ;x,Terrorist,82.64003,788.9812,70.48148,Knife,100,100,151.1594,-43.6329,0,False,True,False,340.3125,26.71875
